由攻角引起的气动系数
num_H		num_Ma	num_alpha
6		7		10

data_H
500	1000	2000	3000	4000	5000	
data_Ma
0.0311968	0.0623935	0.0935903	0.124787	0.155984	0.187181	0.218377	
data_alpha
-10	-4.44444	-1.66667	0	1.11111	3.88889	6.66667	9.44444	12.2222	15	

不同攻角下的轴向力Cxa(指向头部为正，行为攻角，列为马赫数，下同）
H0.5
      0.33897245	      0.61227439	      0.87957507	      1.19131358	      1.14432097	      1.39913919	      1.64429756	      0.33897245	      0.33897245	      0.33897245	
     -0.74955978	     -0.20921164	      0.06511235	      0.39433484	      0.33984220	      0.61381643	      0.88179494	      1.14719583	      1.40281932	      1.64842055	
      0.33984220	      0.33984220	      0.33984220	      0.00994903	     -0.75219078	     -0.20997968	      0.06537935	      0.34107036	      0.61600560	      0.88493544	

不同攻角下的俯仰力矩系数Mza
H0.5
     -0.15909244	     -0.09115195	     -0.07747308	     -0.08727290	     -0.07805870	     -0.09380611	     -0.12228582	     -0.16484025	     -0.22066133	     -0.28921920	
     -0.07805870	     -0.07805870	     -0.07805870	     -0.08656691	     -0.16023361	     -0.09223905	     -0.07857591	     -0.07917790	     -0.09495760	     -0.12348636	
     -0.16609272	     -0.22199596	     -0.29065962	     -0.16377057	     -0.07917790	     -0.07917790	     -0.07917790	     -0.16098810	     -0.09285187	     -0.07927399	
     -0.07991565	     -0.09575719	     -0.12438914	     -0.18368496	     -0.16711740	     -0.22321550	     -0.29202309	     -0.07991565	     -0.07991565	     -0.07991565	
     -0.16167123	     -0.09346434	     -0.07988245	     -0.08986493	     -0.08058000	     -0.09651991	     -0.12529265	     -0.16821421	     -0.22455614	     -0.29360407	
     -0.08058000	     -0.08058000	     -0.08058000	     -0.08863575	     -0.16236916	     -0.09400625	     -0.08049196	     -0.08127097	     -0.09732825	     -0.12628072	
     -0.16944212	     -0.22608868	     -0.29545715	     -0.16694543	     -0.08127097	     -0.08127097	     -0.08127097	     -0.16312937	     -0.09461170	     -0.08113937	
H1
     -0.08201395	     -0.09823315	     -0.12740998	     -0.18769018	     -0.17085218	     -0.22787697	     -0.29760657	     -0.08201395	     -0.08201395	     -0.08201395	
     -0.16400086	     -0.09530226	     -0.08184878	     -0.09228720	     -0.08284008	     -0.09924614	     -0.12869685	     -0.17247995	     -0.23003772	     -0.30011947	
     -0.08284008	     -0.08284008	     -0.08284008	     -0.08779009	     -0.15903047	     -0.09109009	     -0.07741179	     -0.07799803	     -0.09374630	     -0.12222738	
